,fwy,dir,link,from_node,to_node,geometry,vds,Cluster_Labels,geometry_station
3634,SR91,W,392168910_1,1955318198,67771586,"LINESTRING (1976296.6405273606 541490.9127403023, 1976194.5989179953 541488.9770613876)",717375,4,POINT (1976724.097471531 541479.9829998437)
3635,SR91,W,392168910_2,67771586,29468562,"LINESTRING (1976194.5989179953 541488.9770613876, 1975434.678886338 541456.6996701299)",717368,11,POINT (1975566.8522019666 541467.5327088521)
3636,SR91,W,28900645_0,29468562,317671454,"LINESTRING (1975434.678886338 541456.6996701299, 1975370.332606058 541448.1733523508)",717368,11,POINT (1975566.8522019666 541467.5327088521)
3637,SR91,W,28900644_0,317671454,317671513,"LINESTRING (1975370.332606058 541448.1733523508, 1975334.5848107883 541442.7329449797)",717368,11,POINT (1975566.8522019666 541467.5327088521)
3638,SR91,W,757991617_0,317671513,7078792025,"LINESTRING (1975334.5848107883 541442.7329449797, 1975198.528264673 541412.3908005193)",717368,11,POINT (1975566.8522019666 541467.5327088521)
3639,SR91,W,123456281_0,7078792025,317671515,"LINESTRING (1975198.528264673 541412.3908005193, 1974864.2762608714 541370.52666168)",717368,11,POINT (1975566.8522019666 541467.5327088521)
3640,SR91,W,757991616_0,317671515,1376691458,"LINESTRING (1974864.2762608714 541370.52666168, 1974619.2508787396 541381.7632409658)",717365,1,POINT (1974434.3994831964 541387.6050207799)
3641,SR91,W,123456247_0,1376691458,1342446385,"LINESTRING (1974619.2508787396 541381.7632409658, 1974542.229272463 541384.1367855874)",717365,1,POINT (1974434.3994831964 541387.6050207799)
3642,SR91,W,119486915_0,1342446385,1342446384,"LINESTRING (1974542.229272463 541384.1367855874, 1974477.1591689333 541385.4465615812)",717365,1,POINT (1974434.3994831964 541387.6050207799)
3643,SR91,W,119486911_0,1342446384,15258892,"LINESTRING (1974477.1591689333 541385.4465615812, 1974259.5863805092 541389.7399836159)",717365,1,POINT (1974434.3994831964 541387.6050207799)
3644,SR91,W,119486763_0,15258892,1342444755,"LINESTRING (1974259.5863805092 541389.7399836159, 1974192.1654957696 541390.8031332162)",764425,8,POINT (1973983.5286427625 541390.9629111512)
3645,SR91,W,119486762_0,1342444755,1376691459,"LINESTRING (1974192.1654957696 541390.8031332162, 1974080.5860263892 541393.3541085713)",764425,8,POINT (1973983.5286427625 541390.9629111512)
3646,SR91,W,123456252_0,1376691459,282786157,"LINESTRING (1974080.5860263892 541393.3541085713, 1973945.931917398 541393.0758978776)",764425,8,POINT (1973983.5286427625 541390.9629111512)
3647,SR91,W,25924436_0,282786157,64067106,"LINESTRING (1973945.931917398 541393.0758978776, 1973890.3333770349 541393.2318179981)",764425,8,POINT (1973983.5286427625 541390.9629111512)
3648,SR91,W,49835820_0,64067106,282786254,"LINESTRING (1973890.3333770349 541393.2318179981, 1973585.3832505778 541395.6680614138)",764425,8,POINT (1973983.5286427625 541390.9629111512)
3649,SR91,E,123456245_0,282786350,282786410,"LINESTRING (1973203.5694233356 541374.8193822769, 1973555.894986519 541369.573600498)",716272,0,POINT (1973259.53866198 541368.391037644)
3650,SR91,E,123456272_0,282786410,1376691457,"LINESTRING (1973555.894986519 541369.573600498, 1973763.8366006922 541375.3295774923)",716272,0,POINT (1973259.53866198 541368.391037644)
3651,SR91,E,123456258_0,1376691457,1775682963,"LINESTRING (1973763.8366006922 541375.3295774923, 1973896.299031056 541372.6385186181)",716272,0,POINT (1973259.53866198 541368.391037644)
3652,SR91,E,166084166_0,1775682963,282786156,"LINESTRING (1973896.299031056 541372.6385186181, 1973952.2215964417 541372.5039119513)",716273,0,POINT (1973981.7172846654 541371.8889104085)
3653,SR91,E,166084171_0,282786156,1775682962,"LINESTRING (1973952.2215964417 541372.5039119513, 1974105.945958955 541369.5566501784)",716273,0,POINT (1973981.7172846654 541371.8889104085)
3654,SR91,E,123456257_0,1775682962,1342444754,"LINESTRING (1974105.945958955 541369.5566501784, 1974198.9238472579 541368.8767324613)",716273,0,POINT (1973981.7172846654 541371.8889104085)
3655,SR91,E,119486761_0,1342444754,282787201,"LINESTRING (1974198.9238472579 541368.8767324613, 1974252.4030807666 541368.5066748508)",716273,0,POINT (1973981.7172846654 541371.8889104085)
3656,SR91,E,173224031_0,282787201,1840723952,"LINESTRING (1974252.4030807666 541368.5066748508, 1974443.8655097305 541364.251519463)",717367,12,POINT (1974949.486502014 541350.9292909689)
3657,SR91,E,865292380_0,1840723952,1342446374,"LINESTRING (1974443.8655097305 541364.251519463, 1974489.274705852 541363.239454017)",717367,12,POINT (1974949.486502014 541350.9292909689)
3658,SR91,E,173224030_0,1342446374,1840723951,"LINESTRING (1974489.274705852 541363.239454017, 1974542.3630933482 541362.0401999612)",717367,12,POINT (1974949.486502014 541350.9292909689)
3659,SR91,E,173224029_0,1840723951,1840723960,"LINESTRING (1974542.3630933482 541362.0401999612, 1975215.8840533057 541394.2527034513)",717367,12,POINT (1974949.486502014 541350.9292909689)
3660,SR91,E,173224029_1,1840723960,36220253,"LINESTRING (1975215.8840533057 541394.2527034513, 1975368.6762829225 541423.6744588214)",717369,12,POINT (1975569.4733543487 541443.8988504459)
3661,SR91,E,28900659_0,36220253,317671920,"LINESTRING (1975368.6762829225 541423.6744588214, 1975432.2341907222 541431.4152825159)",717369,12,POINT (1975569.4733543487 541443.8988504459)
3662,SR91,E,28900660_0,317671920,36220256,"LINESTRING (1975432.2341907222 541431.4152825159, 1975530.7866349658 541439.7077670525)",717369,12,POINT (1975569.4733543487 541443.8988504459)
3663,SR91,E,123456246_0,36220256,317670327,"LINESTRING (1975530.7866349658 541439.7077670525, 1976242.3502907949 541463.2978992586)",717376,12,POINT (1976725.8054724254 541460.0122762913)
3664,SR91,E,123456246_1,317670327,1955318169,"LINESTRING (1976242.3502907949 541463.2978992586, 1976412.4812629137 541468.7660503383)",717376,12,POINT (1976725.8054724254 541460.0122762913)
3665,SR91,E,123456246_2,1955318169,1779417938,"LINESTRING (1976412.4812629137 541468.7660503383, 1977533.102871031 541450.4065086747)",717376,12,POINT (1976725.8054724254 541460.0122762913)
3666,SR91,E,861299830_0,1779417938,1955318161,"LINESTRING (1977533.102871031 541450.4065086747, 1977614.5649767604 541451.5411724453)",717379,12,POINT (1978074.934119758 541467.1608269989)
3667,SR91,E,861299829_0,1955318161,122448776,"LINESTRING (1977614.5649767604 541451.5411724453, 1978641.5221436203 541483.5570452291)",717379,12,POINT (1978074.934119758 541467.1608269989)
3668,SR91,E,123456269_0,122448776,1955318175,"LINESTRING (1978641.5221436203 541483.5570452291, 1978696.5193695803 541483.7082159811)",717381,2,POINT (1978974.439144219 541497.0300782649)
3669,SR91,E,123456269_1,1955318175,1342446386,"LINESTRING (1978696.5193695803 541483.7082159811, 1979172.885298092 541500.6212154005)",717381,2,POINT (1978974.439144219 541497.0300782649)
3670,SR91,E,119486909_0,1342446386,1342446368,"LINESTRING (1979172.885298092 541500.6212154005, 1979235.91842659 541502.9538913099)",717381,2,POINT (1978974.439144219 541497.0300782649)
3671,SR91,E,119486904_0,1342446368,317767163,"LINESTRING (1979235.91842659 541502.9538913099, 1979403.8199250065 541493.118672316)",717381,2,POINT (1978974.439144219 541497.0300782649)
3672,SR91,E,28908884_0,317767163,317767168,"LINESTRING (1979403.8199250065 541493.118672316, 1979517.5790137216 541480.3884178196)",717383,12,POINT (1979710.655558784 541452.7997579939)
3673,SR91,E,28908885_0,317767168,317767271,"LINESTRING (1979517.5790137216 541480.3884178196, 1979689.4118793695 541461.3318616032)",717383,12,POINT (1979710.655558784 541452.7997579939)
3674,SR91,E,28908885_1,317767271,36220275,"LINESTRING (1979689.4118793695 541461.3318616032, 1979810.101493632 541448.423666839)",717383,12,POINT (1979710.655558784 541452.7997579939)
3675,SR91,E,159444498_0,36220275,317764654,"LINESTRING (1979810.101493632 541448.423666839, 1980192.865216736 541442.0654686756)",717387,2,POINT (1980272.4352056629 541436.8381839035)
3676,SR91,E,28908674_0,317764654,317765555,"LINESTRING (1980192.865216736 541442.0654686756, 1980516.1042837722 541447.2838642817)",717387,2,POINT (1980272.4352056629 541436.8381839035)
3677,SR91,E,867242754_0,317765555,317767360,"LINESTRING (1980516.1042837722 541447.2838642817, 1980631.4201562451 541448.0413170609)",717387,2,POINT (1980272.4352056629 541436.8381839035)
3678,SR91,E,123456278_0,317767360,457315352,"LINESTRING (1980631.4201562451 541448.0413170609, 1980810.6266838948 541436.3000604686)",717387,2,POINT (1980272.4352056629 541436.8381839035)
3679,SR91,E,119881162_0,457315352,457315323,"LINESTRING (1980810.6266838948 541436.3000604686, 1980859.191252473 541426.3276937893)",717390,2,POINT (1981147.74820528 541356.7099159128)
3680,SR91,E,867242753_0,457315323,1715660197,"LINESTRING (1980859.191252473 541426.3276937893, 1980865.7572494382 541424.716868414)",717390,2,POINT (1981147.74820528 541356.7099159128)
3681,SR91,E,38608486_0,1715660197,36220294,"LINESTRING (1980865.7572494382 541424.716868414, 1981258.5698711562 541339.8583381093)",717390,2,POINT (1981147.74820528 541356.7099159128)
3682,SR91,E,38608489_0,36220294,457315334,"LINESTRING (1981258.5698711562 541339.8583381093, 1981319.8777392067 541339.8126448579)",717390,2,POINT (1981147.74820528 541356.7099159128)
3683,SR91,E,38608490_0,457315334,36220300,"LINESTRING (1981319.8777392067 541339.8126448579, 1981599.239228975 541394.2632431933)",717390,2,POINT (1981147.74820528 541356.7099159128)
3684,SR91,E,864666209_0,36220300,457315335,"LINESTRING (1981599.239228975 541394.2632431933, 1981770.79574993 541472.0606789947)",717393,2,POINT (1982275.1441764757 541726.5339581588)
3685,SR91,E,52015664_0,457315335,36220304,"LINESTRING (1981770.79574993 541472.0606789947, 1981943.0800509613 541559.2440736133)",717393,2,POINT (1982275.1441764757 541726.5339581588)
3686,SR91,E,159444530_0,36220304,322390330,"LINESTRING (1981943.0800509613 541559.2440736133, 1982064.2440322258 541623.490063513)",717393,2,POINT (1982275.1441764757 541726.5339581588)
3687,SR91,E,52036509_0,322390330,322390292,"LINESTRING (1982064.2440322258 541623.490063513, 1982595.259922941 541804.1866191691)",717393,2,POINT (1982275.1441764757 541726.5339581588)
3688,SR91,E,52036517_0,322390292,1376691468,"LINESTRING (1982595.259922941 541804.1866191691, 1982683.0169881016 541804.3222932279)",717393,2,POINT (1982275.1441764757 541726.5339581588)
3689,SR91,E,123456256_0,1376691468,20972398,"LINESTRING (1982683.0169881016 541804.3222932279, 1982741.786923809 541804.4127104679)",717396,12,POINT (1982938.7685539557 541806.0458929474)
3690,SR91,E,123456261_0,20972398,663353074,"LINESTRING (1982741.786923809 541804.4127104679, 1982766.7208122183 541804.0336997148)",717396,12,POINT (1982938.7685539557 541806.0458929474)
3691,SR91,E,52036515_0,663353074,663353075,"LINESTRING (1982766.7208122183 541804.0336997148, 1982809.0597341035 541804.5765172739)",717396,12,POINT (1982938.7685539557 541806.0458929474)
3692,SR91,E,52036514_0,663353075,1839471549,"LINESTRING (1982809.0597341035 541804.5765172739, 1983159.0351929762 541806.2434034856)",717396,12,POINT (1982938.7685539557 541806.0458929474)
3693,SR91,E,52036514_1,1839471549,1361122136,"LINESTRING (1983159.0351929762 541806.2434034856, 1983171.83105435 541806.308980306)",716296,2,POINT (1983532.946513788 541808.3025597056)
3694,SR91,E,121647280_0,1361122136,1361122124,"LINESTRING (1983171.83105435 541806.308980306, 1983195.646647449 541806.5986902637)",716296,2,POINT (1983532.946513788 541808.3025597056)
3695,SR91,E,121647282_0,1361122124,1345486791,"LINESTRING (1983195.646647449 541806.5986902637, 1983570.566151162 541808.5022430168)",716296,2,POINT (1983532.946513788 541808.3025597056)
3696,SR91,E,119881339_0,1345486791,1345486788,"LINESTRING (1983570.566151162 541808.5022430168, 1983609.7764689866 541808.3110391531)",716296,2,POINT (1983532.946513788 541808.3025597056)
3697,SR91,E,119881341_0,1345486788,457311008,"LINESTRING (1983609.7764689866 541808.3110391531, 1983975.9125569195 541803.1583413447)",716296,2,POINT (1983532.946513788 541808.3025597056)
3698,SR91,E,38608037_0,457311008,457311009,"LINESTRING (1983975.9125569195 541803.1583413447, 1984009.1881059047 541800.549802678)",717402,12,POINT (1984633.0508365622 541710.02633275)
3699,SR91,E,173115678_0,457311009,1839471546,"LINESTRING (1984009.1881059047 541800.549802678, 1984022.2486009814 541798.4752517575)",717402,12,POINT (1984633.0508365622 541710.02633275)
3700,SR91,E,866318171_0,1839471546,414913125,"LINESTRING (1984022.2486009814 541798.4752517575, 1984366.41712615 541719.7107385634)",717402,12,POINT (1984633.0508365622 541710.02633275)
3701,SR91,E,119881334_0,414913125,20972405,"LINESTRING (1984366.41712615 541719.7107385634, 1984418.1554429654 541714.0444068516)",717402,12,POINT (1984633.0508365622 541710.02633275)
3702,SR91,E,119881330_0,20972405,303461056,"LINESTRING (1984418.1554429654 541714.0444068516, 1984773.4761081939 541706.7005676309)",717402,12,POINT (1984633.0508365622 541710.02633275)
3703,SR91,E,27630861_0,303461056,303461057,"LINESTRING (1984773.4761081939 541706.7005676309, 1984817.1558986662 541706.6291553868)",717406,12,POINT (1985321.20342746 541749.624006381)
3704,SR91,E,27630863_0,303461057,1361122133,"LINESTRING (1984817.1558986662 541706.6291553868, 1985178.872004986 541717.6927390363)",717406,12,POINT (1985321.20342746 541749.624006381)
3705,SR91,E,121647276_0,1361122133,1361122126,"LINESTRING (1985178.872004986 541717.6927390363, 1985218.7031757436 541723.6747311659)",717406,12,POINT (1985321.20342746 541749.624006381)
3706,SR91,E,121647271_0,1361122126,1361122135,"LINESTRING (1985218.7031757436 541723.6747311659, 1985581.7024174696 541811.2010861816)",717406,12,POINT (1985321.20342746 541749.624006381)
3707,SR91,E,121647278_0,1361122135,20972407,"LINESTRING (1985581.7024174696 541811.2010861816, 1985613.6088706932 541814.4572233814)",717406,12,POINT (1985321.20342746 541749.624006381)
3708,SR91,E,865266511_0,20972407,1877394471,"LINESTRING (1985613.6088706932 541814.4572233814, 1985692.2449379577 541815.8001140021)",765467,12,POINT (1986150.4019113244 541822.006036078)
3709,SR91,E,121647273_0,1877394471,1361122128,"LINESTRING (1985692.2449379577 541815.8001140021, 1985985.0291063054 541821.954286012)",765467,12,POINT (1986150.4019113244 541822.006036078)
3710,SR91,E,121647286_0,1361122128,1361122131,"LINESTRING (1985985.0291063054 541821.954286012, 1986018.0231430517 541822.5590769309)",765467,12,POINT (1986150.4019113244 541822.006036078)
3711,SR91,E,121647279_0,1361122131,1877394481,"LINESTRING (1986018.0231430517 541822.5590769309, 1986298.6083683586 541825.8796180923)",765467,12,POINT (1986150.4019113244 541822.006036078)
3712,SR91,E,866217733_0,1877394481,303464652,"LINESTRING (1986298.6083683586 541825.8796180923, 1986384.062648497 541826.9520967682)",718326,13,POINT (1986762.3464942113 541827.7703192028)
3713,SR91,E,866217732_0,303464652,1376691470,"LINESTRING (1986384.062648497 541826.9520967682, 1986614.7902899596 541831.9637110824)",718326,13,POINT (1986762.3464942113 541827.7703192028)
3714,SR91,E,123456267_0,1376691470,303464209,"LINESTRING (1986614.7902899596 541831.9637110824, 1986779.3234778058 541833.8026440303)",718326,13,POINT (1986762.3464942113 541827.7703192028)
3715,SR91,E,27631051_0,303464209,303464206,"LINESTRING (1986779.3234778058 541833.8026440303, 1986834.9112626386 541834.5224431086)",717418,3,POINT (1987099.9614621138 541831.1782366903)
3716,SR91,E,27631049_0,303464206,297838789,"LINESTRING (1986834.9112626386 541834.5224431086, 1987048.895135594 541835.0650123189)",717418,3,POINT (1987099.9614621138 541831.1782366903)
3717,SR91,E,27631049_1,297838789,297838680,"LINESTRING (1987048.895135594 541835.0650123189, 1987309.4347941105 541834.9831444428)",717418,3,POINT (1987099.9614621138 541831.1782366903)
3718,SR91,E,123456279_0,297838680,303464867,"LINESTRING (1987309.4347941105 541834.9831444428, 1987590.1133491092 541832.6853766482)",717420,12,POINT (1987767.1471272057 541772.1523064313)
3719,SR91,E,27631090_0,303464867,20972409,"LINESTRING (1987590.1133491092 541832.6853766482, 1987631.3960477433 541825.520124423)",717420,12,POINT (1987767.1471272057 541772.1523064313)
3720,SR91,E,27631091_0,20972409,303465191,"LINESTRING (1987631.3960477433 541825.520124423, 1987951.307903847 541733.4100213049)",717420,12,POINT (1987767.1471272057 541772.1523064313)
3721,SR91,E,27631091_1,303465191,303465248,"LINESTRING (1987951.307903847 541733.4100213049, 1988041.8315840543 541726.1718348673)",768898,13,POINT (1988274.0962762276 541716.2589364349)
3722,SR91,E,27631108_0,303465248,303465244,"LINESTRING (1988041.8315840543 541726.1718348673, 1988072.7987419392 541726.1320682208)",768898,13,POINT (1988274.0962762276 541716.2589364349)
3723,SR91,E,27631106_0,303465244,297804716,"LINESTRING (1988072.7987419392 541726.1320682208, 1988392.0390968388 541727.3143440373)",768898,13,POINT (1988274.0962762276 541716.2589364349)
3724,SR91,E,27143304_0,297804716,297804747,"LINESTRING (1988392.0390968388 541727.3143440373, 1988439.6879894852 541727.254992471)",717426,13,POINT (1988627.6302413314 541721.1442771751)
3725,SR91,E,27143306_0,297804747,303465912,"LINESTRING (1988439.6879894852 541727.254992471, 1988779.9074533028 541724.4423414732)",717426,13,POINT (1988627.6302413314 541721.1442771751)
